year,month,country,calorie_category,flavor,zone,product_code,product_name,sales,source
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3914,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,42,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,977,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1189,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,887,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,30375,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,42311,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,14734,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,71375,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2322,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1399,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,158,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,524,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3398,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,785,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1281,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,12718,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,14736,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,172,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,25597,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,442,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,27532,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,438,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4310,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,397,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,26956,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,23480,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4202,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4417,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,26668,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,18665,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,9839,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,187,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1800,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,15754,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1293,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3486,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2310,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4597,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,17782,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1124,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,205,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,24246,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2714,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2322,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2321,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,62,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,166,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,897,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,36,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1996,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1444,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2766,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,395,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,610,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,270,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,253,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2709,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,4491,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Mar,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,3884,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jun,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,744,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,693,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,26679,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2816,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,239,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2475,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3424,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Nov,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1083,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2530,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,192,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,35267,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,803,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,810,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jan,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,591,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1956,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,96283,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1239,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,36,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2331,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7083,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9581,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12719,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1062,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1236,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13781,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17528,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1306,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,83522,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,19714,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3727,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8669,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,28652,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2751,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,11569,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,539,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,592,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4945,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,19224,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,644,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5875,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Apr,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1011,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,470,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,560,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,870,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1253,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3694,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Mar,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Jun,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,7854,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Aug,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1541,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,981,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jan,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,97,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,295,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2020,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,763,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Feb,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1890,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,182,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3020,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Aug,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,3,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Dec,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,11,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,29,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Mar,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,19126,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3363,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,93,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Apr,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,52942,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10842,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,23,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,51,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jun,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5726,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,574,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Jul,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2188,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1873,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Aug,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8018,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,48910,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,49,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8011,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Sep,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,64374,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6120,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
2019,Oct,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16121,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/E._Privados/ventas_mensuales_E._Privados.csv
